debugUWVNMI:debug4U8V6T,4,1435607180426,"[""DOES IT HAVE A STRONG SMELL?"", ""SURF"", ""0.0""]"
debugUWVNMI:debug4U8V6T,5,1435607180618,"[""IS IT WARM BLOODED?"", ""SALAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,6,1435607180817,"[""ARE THERE MANY VARIETIES OF IT?"", ""EYELASH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,7,1435607181012,"[""IS IT A PERSON?"", ""MITTENS"", ""0.0""]"
debugUWVNMI:debug4U8V6T,8,1435607181220,"[""IS IT MANMADE?"", ""NECKTIE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,9,1435607181407,"[""IS IT TALLER THAN A PERSON?"", ""SKULL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,10,1435607181598,"[""IS IT WARM BLOODED?"", ""MAILBOX"", ""0.0""]"
debugUWVNMI:debug4U8V6T,11,1435607181782,"[""IS IT TALLER THAN A PERSON?"", ""SKIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,12,1435607181950,"[""DOES IT CHANGE COLOR?"", ""MOOSE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,13,1435607182160,"[""CAN YOU USE IT UP?"", ""BROOM"", ""0.0""]"
debugUWVNMI:debug4U8V6T,14,1435607182345,"[""IS IT POINTED / SHARP?"", ""SPAGHETTI"", ""0.0""]"
debugUWVNMI:debug4U8V6T,15,1435607182543,"[""DOES IT COME FROM A PLANT?"", ""IVY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,16,1435607182924,"[""IS IT TALLER THAN A PERSON?"", ""SCREWDRIVER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,17,1435607183098,"[""IS IT BLACK?"", ""LUNCHBOX"", ""0.0""]"
debugUWVNMI:debug4U8V6T,18,1435607183251,"[""IS IT BLACK?"", ""LUNCHBOX"", ""0.0""]"
debugUWVNMI:debug4U8V6T,19,1435607183420,"[""IS IT A BODY PART?"", ""FRECKLES"", ""0.0""]"
debugUWVNMI:debug4U8V6T,20,1435607183570,"[""IS IT MANMADE?"", ""PIMPLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,21,1435607183716,"[""IS IT A PERSON?"", ""KEYBOARD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,22,1435607183867,"[""DOES IT HAVE SEEDS?"", ""IVY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,23,1435607184021,"[""CAN IT BE EASILY MOVED?"", ""PEACOCK"", ""0.0""]"
debugUWVNMI:debug4U8V6T,24,1435607184195,"[""WOULD YOU AVOID TOUCHING IT?"", ""GOLDFISH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,25,1435607184361,"[""IS IT LIGHTWEIGHT?"", ""ENVELOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,26,1435607184539,"[""IS IT A PERSON?"", ""SOIL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,27,1435607184714,"[""DOES IT HAVE A TAIL?"", ""KEG"", ""0.0""]"
debugUWVNMI:debug4U8V6T,28,1435607184876,"[""IS IT TALLER THAN A PERSON?"", ""TOOTHPASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,29,1435607185060,"[""DO YOU INTERACT WITH IT?"", ""MARKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,30,1435607185236,"[""CAN IT BE WASHED?"", ""DINOSAUR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,31,1435607185429,"[""IS IT WARM BLOODED?"", ""SALAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,32,1435607185622,"[""DOES IT COME FROM A PLANT?"", ""ONION"", ""0.0""]"
debugUWVNMI:debug4U8V6T,33,1435607185815,"[""DOES IT COME FROM A PLANT?"", ""TREE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,34,1435607185991,"[""DOES IT CHANGE COLOR?"", ""DRIVEWAY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,35,1435607186208,"[""IS IT BLUE?"", ""BLUEBERRY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,36,1435607186395,"[""IS IT A BODY PART?"", ""SCAR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,37,1435607186611,"[""IS IT TASTY?"", ""FREEZER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,38,1435607186778,"[""IS IT FRIENDLY?"", ""BARN"", ""0.0""]"
